,Administrative_Duration,Informational_Duration,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
6694,0.0,0.0,1512.52381,0.0,0.024,0.0,0.0,Mar,2,2,3,11,Returning_Visitor,False,False
6695,15.2,0.0,348.6,0.0,0.005555556,0.0,0.0,Aug,2,2,7,3,Returning_Visitor,False,True
6696,74.33333333,419.0,2717.327381,0.002857143,0.012857143,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,True,False
6697,345.0166667,0.0,1816.555008,0.0,0.004861111,86.31034266,0.0,Aug,4,2,3,4,Returning_Visitor,False,False
6698,0.0,0.0,1132.791667,0.009090909,0.047474747,0.0,0.0,Dec,4,1,3,1,Returning_Visitor,False,False
6699,0.0,0.0,71.0,0.0,0.04,0.0,0.0,May,4,1,1,2,Returning_Visitor,True,False
6700,4.0,0.0,631.6666667,0.0,0.027777778,56.32466667,0.0,May,2,2,1,3,Returning_Visitor,False,True
6701,0.0,0.0,197.2,0.030769231,0.038461538,0.0,0.0,May,2,2,7,3,Returning_Visitor,False,False
6702,0.0,0.0,364.75,0.025,0.025,0.0,0.0,Nov,2,6,3,2,Returning_Visitor,False,False
6703,0.0,0.0,343.0333333,0.0,0.027272727,0.0,0.0,June,2,5,6,1,Returning_Visitor,False,False
6704,0.0,0.0,725.9,0.0,0.005263158,0.0,0.0,May,1,2,1,4,Returning_Visitor,False,False
6705,130.7,0.0,87.5,0.0,0.022222222,0.0,0.0,Nov,2,2,1,3,New_Visitor,True,False
6706,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,True,False
6707,0.0,0.0,1476.021429,0.013043478,0.024378882,0.0,0.0,Sep,2,2,8,2,Returning_Visitor,False,False
6708,0.0,0.0,628.8333333,0.0,0.005555556,0.0,0.0,Mar,1,1,2,2,Returning_Visitor,True,False
6709,0.0,0.0,176.7666667,0.0125,0.051041667,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
6710,0.0,0.0,126.8333333,0.04,0.06,0.0,0.0,May,2,5,1,1,Returning_Visitor,False,False
6711,57.5,0.0,677.5,0.047619048,0.070138889,0.0,0.0,May,3,2,2,13,Returning_Visitor,False,False
6712,30.0,0.0,567.25,0.0,0.011538462,0.0,0.0,Dec,2,5,1,2,Returning_Visitor,False,False
6713,0.0,0.0,63.0,0.028571429,0.071428571,0.0,0.6,Feb,2,2,1,3,Returning_Visitor,False,False
6714,364.3333333,19.0,3642.066026,0.007777778,0.029549858,5.052145956,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
6715,0.0,0.0,226.6666667,0.0,0.033333333,0.0,0.0,Dec,4,1,9,1,Returning_Visitor,True,False
6716,252.8125,78.5,4597.124242,0.00925181,0.028496768,2.638074656,0.0,Nov,1,1,1,10,Returning_Visitor,True,True
6717,14.0,10.0,713.3333333,0.0,0.011111111,0.0,0.0,May,1,1,1,5,New_Visitor,False,False
6718,232.9,646.0,5448.994444,0.008888889,0.023535354,0.0,0.0,May,2,2,2,13,Returning_Visitor,False,False
6719,177.2,0.0,817.4333333,0.0,0.011111111,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
6720,0.0,0.0,340.0,0.0,0.015384615,23.388,0.0,May,2,2,3,1,Returning_Visitor,True,True
6721,0.0,0.0,171.5,0.019230769,0.080769231,0.0,0.8,May,2,2,1,1,Returning_Visitor,False,False
6722,211.0,52.4,501.0714286,0.0,0.034666667,0.0,0.0,Aug,1,2,1,4,Returning_Visitor,True,True
6723,6.0,0.0,762.0,0.0,0.014285714,0.0,0.0,Dec,8,13,9,20,Other,False,False
6724,29.75,0.0,689.202381,0.001010101,0.027020202,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,False,False
6725,331.1666667,154.0,8038.325302,0.007332941,0.027963219,0.0,0.0,May,2,2,1,5,Returning_Visitor,False,False
6726,0.0,0.0,2177.333333,0.0,0.010526316,0.0,0.0,Dec,2,4,1,2,New_Visitor,False,False
6727,452.5,0.0,762.2380952,0.0,0.002352941,0.0,0.0,Nov,1,1,6,2,New_Visitor,False,False
6728,0.0,0.0,819.1666667,0.0,0.0125,24.73875,0.0,May,2,2,5,2,New_Visitor,False,True
6729,0.0,0.0,334.0,0.08,0.116,0.0,0.0,May,1,1,3,1,Returning_Visitor,True,False
6730,131.0,0.0,285.5,0.033333333,0.083333333,0.0,0.0,Dec,3,2,4,3,Returning_Visitor,False,False
6731,0.0,0.0,0.0,0.2,0.2,0.0,0.6,Feb,4,2,1,3,Returning_Visitor,False,False
6732,0.0,0.0,1077.25,0.019047619,0.047619048,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,False
6733,77.5,0.0,90.33333333,0.025,0.04375,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,False
6734,55.375,566.0,1978.14881,0.001904762,0.016222222,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,False
6735,0.0,0.0,731.5,0.014285714,0.042857143,0.0,0.0,Nov,2,2,4,2,New_Visitor,False,True
6736,0.0,0.0,266.8,0.0,0.015384615,0.0,0.0,Jul,2,5,7,4,Returning_Visitor,False,False
6737,356.7464198,1109.533333,6847.936896,0.015227273,0.022982896,5.046329077,0.0,Oct,1,1,3,1,Returning_Visitor,False,False
6738,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Jul,3,2,1,1,Returning_Visitor,False,False
6739,0.0,0.0,79.5,0.0,0.066666667,0.0,0.0,Dec,4,1,3,2,Returning_Visitor,True,False
6740,0.0,0.0,1626.0,0.022222222,0.077777778,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
6741,353.4,0.0,587.2,0.013333333,0.04,0.0,0.0,Jul,2,5,2,3,Returning_Visitor,True,False
6742,20.75,0.0,868.6785714,0.002777778,0.019722222,62.51664293,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
6743,255.0,0.0,173.4333333,0.03,0.025714286,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,False
6744,100.6,216.6,432.0,0.0,0.024242424,0.0,0.0,Sep,1,1,1,5,New_Visitor,False,False
6745,0.0,0.0,1010.166667,0.028571429,0.095238095,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
6746,390.0,0.0,1325.833333,0.007692308,0.025641026,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,True,False
6747,0.0,0.0,1062.812542,0.0,0.027253521,0.0,0.0,Sep,1,1,4,2,Returning_Visitor,False,False
6748,126.75,0.0,2281.583333,0.02969697,0.043686869,0.0,0.0,Dec,3,2,2,3,Returning_Visitor,False,False
6749,0.0,0.0,1175.488095,0.0,0.021052632,0.0,0.0,Dec,3,2,3,13,Returning_Visitor,False,False
6750,0.0,0.0,354.0,0.0,0.018181818,0.0,0.0,May,2,7,1,2,New_Visitor,True,False
6751,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Feb,2,4,1,1,Returning_Visitor,False,False
6752,0.0,0.0,24.0,0.0,0.1,0.0,0.0,May,1,1,4,3,Returning_Visitor,True,False
6753,139.0,871.4,7672.152381,0.00177305,0.011631206,37.72031898,0.0,Oct,2,2,4,2,Returning_Visitor,False,True
6754,73.0,0.0,1001.166667,0.0,0.017959184,0.0,0.0,May,2,5,4,3,Returning_Visitor,True,False
6755,0.0,0.0,472.4333333,0.0,0.004395604,0.0,0.0,Jul,2,2,3,2,Returning_Visitor,False,False
6756,218.8,0.0,71.4,0.0,0.02,11.21330466,0.0,Oct,2,4,7,2,New_Visitor,False,True
6757,0.0,0.0,138.5,0.0,0.1,0.0,0.0,Nov,3,2,4,11,Returning_Visitor,True,False
6758,165.9166667,150.5,3127.078788,0.009614512,0.021287825,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
6759,0.0,0.0,57.0,0.0,0.1,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False
6760,97.6,0.0,498.9,0.0,0.01875,5.818151241,0.0,Oct,2,2,1,2,Returning_Visitor,False,True
6761,250.25,0.0,8276.292565,0.002406417,0.016051967,8.174728678,0.0,Nov,4,1,1,8,Returning_Visitor,True,False
6762,0.0,36.5,1383.661111,0.002790698,0.011436389,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
6763,31.6,0.0,75.6,0.0,0.028571429,0.0,0.0,Aug,2,2,7,4,Returning_Visitor,False,False
6764,191.0,100.0,2452.582143,0.007246377,0.022253906,0.0,0.0,Mar,3,2,9,3,Returning_Visitor,True,False
6765,64.5,0.0,145.5,0.0125,0.025,0.0,0.0,Nov,2,2,4,8,Returning_Visitor,False,False
6766,0.0,0.0,31.0,0.0,0.033333333,0.0,0.0,Oct,2,5,1,1,Returning_Visitor,False,False
6767,0.0,0.0,729.0,0.041666667,0.070833333,0.0,0.4,May,2,2,8,1,Returning_Visitor,False,False
6768,0.0,0.0,119.0,0.075,0.1,0.0,0.0,May,1,2,1,2,Returning_Visitor,False,False
6769,228.8333333,61.0,1505.333333,0.0,0.009109731,0.0,0.0,May,2,10,4,2,Returning_Visitor,False,False
6770,27.0,0.0,558.0,0.0,0.0125,0.0,0.0,Mar,2,2,3,8,New_Visitor,False,False
6771,99.8,0.0,2056.48859,0.0,0.004892966,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
6772,0.0,0.0,450.0,0.0,0.014,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,False
6773,160.5,1467.0,721.0,0.0,0.031029186,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
6774,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,2,2,6,1,Returning_Visitor,True,False
6775,179.0,0.0,432.75,0.0,0.011111111,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
6776,0.0,0.0,17.2,0.05,0.15,0.0,0.0,Aug,2,2,1,5,Returning_Visitor,False,False
6777,58.0,0.0,952.4345238,0.0,0.011538462,2.179730769,0.0,Mar,4,2,2,11,Returning_Visitor,True,True
6778,156.5,0.0,143.0,0.0,0.005555556,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,False
6779,0.0,0.0,80.0,0.066666667,0.133333333,0.0,0.2,Feb,3,2,1,3,Returning_Visitor,False,False
6780,0.0,0.0,249.41,0.022222222,0.005128205,0.0,0.0,Nov,1,2,1,4,Returning_Visitor,False,False
6781,0.0,0.0,41.66666667,0.0,0.04,0.0,0.0,Dec,2,2,4,2,New_Visitor,False,False
6782,0.0,0.0,1137.166667,0.0,0.007142857,22.27457143,0.0,May,1,8,1,11,Returning_Visitor,True,True
6783,0.0,0.0,402.5,0.047619048,0.059047619,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,False
6784,0.0,0.0,95.0,0.025,0.058333333,0.0,0.0,Dec,2,4,7,1,Returning_Visitor,False,False
6785,89.6,0.0,1721.906667,0.0,0.005932203,204.0079491,0.0,Nov,2,2,1,4,Returning_Visitor,True,True
6786,0.0,0.0,216.0,0.018181818,0.036363636,0.0,0.0,May,2,5,1,1,Returning_Visitor,False,False
6787,0.0,0.0,9.0,0.0,0.1,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
6788,0.0,0.0,1893.444444,0.002380952,0.019047619,0.0,0.0,Nov,1,1,6,10,Returning_Visitor,True,True
6789,0.0,0.0,261.75,0.0,0.026666667,0.0,0.0,Feb,2,6,1,1,Returning_Visitor,False,False
6790,0.0,0.0,60.0,0.0,0.05,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
6791,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
6792,195.875,0.0,1725.870671,0.0032,0.018348148,16.16701333,0.0,May,2,2,6,2,Returning_Visitor,True,False
6793,0.0,0.0,316.1333333,0.0,0.05,0.0,0.0,June,2,2,3,13,Returning_Visitor,False,False
6794,98.5,0.0,702.3333333,0.023214286,0.042261905,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
6795,0.0,0.0,10.0,0.1,0.15,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
6796,564.9,522.1666667,3410.697592,0.001495726,0.002839575,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
6797,6.0,0.0,1582.75,0.043478261,0.050821256,54.17976426,0.4,Feb,3,2,1,1,Returning_Visitor,False,False
6798,0.0,0.0,1004.5,0.0,0.05,27.77725875,0.0,Dec,1,1,4,1,Returning_Visitor,False,True
6799,0.0,0.0,0.0,0.2,0.2,0.0,0.2,Feb,3,2,3,3,Returning_Visitor,False,False
6800,107.04,53.2,5066.6611,0.006666667,0.016180556,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,True,False
6801,222.5,0.0,764.5,0.015384615,0.043589744,0.0,0.0,May,2,2,6,11,Returning_Visitor,False,False
6802,247.75,0.0,1182.416667,0.017741935,0.038556068,7.994904291,0.0,Dec,2,2,4,6,Returning_Visitor,False,True
6803,21.5,70.875,1338.225,0.007070707,0.032525253,0.0,0.0,Dec,1,1,2,3,Returning_Visitor,False,False
6804,0.0,0.0,116.5,0.036363636,0.075757576,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
6805,84.0,0.0,183.0952381,0.0,0.016666667,0.0,0.6,May,1,1,3,2,New_Visitor,False,False
6806,0.0,0.0,227.3333333,0.0,0.013333333,0.0,0.0,May,3,2,3,2,New_Visitor,True,False
6807,0.0,0.0,910.0,0.007407407,0.011111111,0.0,0.0,Nov,4,2,1,3,New_Visitor,True,False
6808,0.0,0.0,1970.0,0.0,0.0,100.7256048,0.0,Oct,4,1,5,2,Returning_Visitor,False,True
6809,0.0,0.0,315.6,0.0,0.018181818,0.0,0.0,Mar,1,1,6,3,Returning_Visitor,True,False
6810,12.0,0.0,3887.222321,0.000595238,0.018506494,0.0,0.0,Dec,3,2,7,3,Returning_Visitor,False,False
6811,28.65,0.0,75.05,0.066666667,0.111111111,0.0,0.0,Sep,3,2,4,3,Returning_Visitor,False,False
6812,52.5,0.0,753.1,0.0,0.02,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
6813,0.0,21.0,0.0,0.0,0.05,0.0,0.0,Dec,1,1,4,10,New_Visitor,False,False
6814,0.0,0.0,38.5,0.066666667,0.1,0.0,0.0,Nov,2,10,7,1,Returning_Visitor,False,False
6815,163.0,0.0,4201.508333,0.0,0.011265083,0.0,0.0,Dec,3,2,3,3,Returning_Visitor,False,False
6816,116.5416667,208.6666667,1813.250382,0.003030303,0.011897547,30.60955642,0.0,Nov,1,2,1,2,Returning_Visitor,False,True
6817,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
6818,44.16666667,0.0,2973.125,0.005309735,0.020993117,0.201663717,1.0,May,2,2,3,4,Returning_Visitor,True,False
6819,0.0,0.0,584.3083333,0.0,0.008571429,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
6820,571.5,0.0,1196.25,0.007843137,0.018954248,0.0,0.0,Dec,2,2,3,13,Returning_Visitor,True,False
6821,196.6,0.0,1514.3,0.036363636,0.066666667,0.0,0.0,Aug,1,8,7,1,Returning_Visitor,True,False
6822,131.5,0.0,2332.109524,0.001030928,0.009450172,0.0,0.0,Nov,2,2,9,10,Returning_Visitor,False,False
6823,0.0,0.0,1844.416667,0.0,0.023529412,28.52788235,0.0,May,3,7,3,4,Returning_Visitor,False,False
6824,0.0,0.0,16.0,0.0,0.066666667,0.0,0.6,May,2,2,5,1,Returning_Visitor,False,False
6825,0.0,0.0,210.4,0.0,0.05,0.0,0.0,Nov,1,1,3,8,New_Visitor,True,False
6826,0.0,0.0,39.0,0.0,0.05,0.0,0.0,May,2,2,8,3,Returning_Visitor,False,False
6827,197.25,0.0,3296.940476,0.0,0.008595388,3.507532249,0.0,Nov,1,1,1,3,Returning_Visitor,True,False
6828,0.0,21.0,525.1666667,0.007692308,0.030769231,0.0,0.0,Nov,2,2,3,2,New_Visitor,True,False
6829,0.0,0.0,312.0333333,0.0,0.009090909,17.808,0.0,May,2,2,8,6,Returning_Visitor,False,True
6830,0.0,24.0,1075.5,0.0,0.013333333,0.0,0.0,May,6,2,4,2,Returning_Visitor,True,False
6831,141.0,0.0,830.3411669,0.004421769,0.028456454,0.0,0.0,Aug,1,1,4,2,Returning_Visitor,False,False
6832,0.0,0.0,383.5,0.0,0.023809524,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,False,False
6833,0.0,0.0,488.3333333,0.0,0.004347826,72.30208696,0.0,May,2,2,1,4,New_Visitor,False,True
6834,103.8,0.0,314.2933333,0.0,0.013333333,79.44353446,0.0,Jul,2,2,5,2,New_Visitor,False,True
6835,0.0,0.0,93.0,0.0,0.05,0.0,0.0,Dec,2,5,3,1,Returning_Visitor,False,False
6836,6.0,0.0,2487.333333,0.018604651,0.066666667,0.0,0.0,May,2,2,7,11,Returning_Visitor,False,False
6837,32.2,0.0,876.4285714,0.0,0.0040625,0.0,0.0,Jul,3,2,1,3,Returning_Visitor,False,True
6838,0.0,0.0,7.0,0.0,0.1,0.0,0.0,Aug,2,2,6,13,Returning_Visitor,False,False
6839,0.0,0.0,34.2,0.0,0.1,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,False
6840,0.0,0.0,1682.25,0.026666667,0.057777778,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
6841,0.0,0.0,112.0,0.0,0.075,0.0,0.6,May,2,2,4,3,Returning_Visitor,False,False
6842,0.0,0.0,1078.583117,0.011111111,0.025925926,0.0,0.0,Dec,1,1,8,2,Returning_Visitor,False,False
6843,105.75,0.0,3394.130159,0.001587302,0.012918871,5.921482086,0.0,May,2,2,3,11,Returning_Visitor,True,False
6844,0.0,157.5,5999.808333,0.005405405,0.027207207,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,True,False
6845,0.0,0.0,1324.133333,0.003571429,0.015986395,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,False
6846,0.0,0.0,956.3333333,0.013333333,0.046666667,20.13907622,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
6847,0.0,0.0,803.3333333,0.0,0.038888889,0.0,0.0,Dec,4,1,1,2,Returning_Visitor,False,False
6848,0.0,0.0,684.75,0.0,0.014285714,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
6849,0.0,0.0,1674.0,0.0,0.04,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
6850,0.0,0.0,2323.166667,0.010810811,0.018198198,0.0,0.0,Nov,1,2,4,2,Returning_Visitor,False,False
6851,322.5,29.0,3098.992857,0.007692308,0.022124542,0.0,0.0,May,3,2,3,13,Returning_Visitor,True,False
6852,0.0,0.0,544.0,0.0,0.016666667,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
6853,73.8,0.0,82.5,0.0,0.028571429,0.0,0.0,Aug,2,5,6,5,New_Visitor,False,False
6854,109.8,0.0,897.3619048,0.005882353,0.035620915,0.0,0.0,Sep,2,10,4,2,Returning_Visitor,False,False
6855,0.0,0.0,378.5,0.004444444,0.037777778,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
6856,73.75,0.0,2244.616667,0.005343511,0.017506361,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
6857,218.9666667,0.0,672.7,0.0,0.004444444,83.10114264,0.0,Nov,2,2,3,2,Returning_Visitor,True,True
6858,0.0,0.0,290.1,0.0,0.026666667,0.0,0.0,Dec,2,5,6,3,Returning_Visitor,False,False
6859,51.0,0.0,527.375,0.015555556,0.033862434,0.0,0.0,Mar,7,1,6,1,Returning_Visitor,True,False
6860,141.0357143,213.0,829.5190476,0.001149425,0.025172414,0.0,0.0,Dec,2,2,4,10,Returning_Visitor,False,False
6861,0.0,0.0,668.5,0.0,0.007407407,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
6862,0.0,0.0,2529.75,0.066666667,0.088271605,0.0,0.4,May,2,5,1,1,Returning_Visitor,False,False
6863,0.0,0.0,4022.0,0.0,0.034188034,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,False,False
6864,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
6865,0.0,0.0,1903.601743,0.003151515,0.029314358,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,False
6866,0.0,0.0,576.3,0.016666667,0.011458333,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
6867,738.4,0.0,698.5833333,0.007692308,0.021153846,0.0,0.0,May,3,2,8,2,Returning_Visitor,False,False
6868,73.70833333,188.0,3313.073936,0.022621723,0.059636655,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
6869,0.0,0.0,0.0,0.0,0.2,0.0,0.0,Dec,3,2,4,1,Returning_Visitor,False,False
6870,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,False
6871,0.0,1729.0,1401.083333,0.02,0.05,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
6872,99.0,0.0,831.6904762,0.004166667,0.019444444,0.0,0.0,May,3,2,4,13,Returning_Visitor,False,False
6873,121.0,0.0,1830.583333,0.015555556,0.015740741,111.5113802,0.0,Dec,1,1,6,2,Returning_Visitor,True,False
6874,0.0,147.5,1424.839744,0.012244898,0.031739553,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,True,False
6875,0.0,82.5,143.375,0.016666667,0.055555556,0.0,0.0,Dec,3,2,6,2,Returning_Visitor,False,False
6876,71.3,0.0,4415.333333,0.009950249,0.02453119,0.0,0.4,May,2,2,6,11,Returning_Visitor,False,False
6877,0.0,0.0,3036.4,0.0,0.021186441,0.0,0.0,Mar,2,2,6,13,Returning_Visitor,True,False
6878,0.0,0.0,126.5,0.016666667,0.091666667,0.0,0.0,Mar,2,5,3,2,Returning_Visitor,True,False
6879,0.0,0.0,438.3333333,0.02,0.04,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
6880,0.0,30.66666667,307.5714286,0.013333333,0.052777778,0.0,1.0,May,1,1,1,2,Returning_Visitor,True,False
6881,68.33333333,0.0,1370.038095,0.0,0.004444444,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,True,False
6882,42.0,54.0,420.0,0.0,0.008333333,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
6883,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,3,2,5,1,Returning_Visitor,False,False
6884,0.0,0.0,0.0,0.2,0.2,0.0,0.0,June,3,2,1,4,Returning_Visitor,False,False
6885,5.5,0.0,2429.279762,0.034951923,0.044360501,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
6886,471.6266667,235.6,883.12,0.006451613,0.018196857,19.43795945,0.0,Sep,3,2,3,4,Returning_Visitor,False,False
6887,327.2357143,260.0,443.4990476,0.0,0.022666667,18.50321705,0.0,Jul,2,4,6,1,Returning_Visitor,False,True
6888,132.0,0.0,2299.391667,0.003065134,0.013546798,0.0,0.0,May,2,2,2,3,Returning_Visitor,False,False
6889,0.0,0.0,4006.352857,0.009756098,0.014634146,48.99526482,0.0,Aug,2,2,7,2,Returning_Visitor,False,True
6890,0.0,0.0,248.9,0.0,0.02745098,0.0,0.8,May,1,1,3,2,Returning_Visitor,False,False
6891,0.0,0.0,2385.666667,0.003333333,0.035833333,0.0,0.0,Jul,2,5,7,1,Returning_Visitor,False,False
6892,0.0,0.0,36.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
6893,0.0,0.0,336.8833333,0.0,0.04,30.21969637,0.0,Sep,1,2,6,4,Returning_Visitor,False,True
6894,0.0,0.0,41.5,0.0,0.1,0.0,0.0,Dec,2,2,5,1,Returning_Visitor,False,False
6895,0.0,0.0,275.5,0.0,0.028571429,0.0,0.0,Nov,3,2,2,1,Returning_Visitor,False,False
6896,0.0,0.0,2180.217803,0.0,0.012515263,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,False,False
6897,155.0,0.0,252.9833333,0.008333333,0.025,0.0,0.0,Oct,2,2,1,3,Returning_Visitor,False,False
6898,0.0,0.0,203.5,0.0,0.033333333,0.0,0.0,Mar,1,1,1,9,New_Visitor,True,False
6899,674.0,0.0,1090.533333,0.008695652,0.026086957,69.2786087,0.0,May,2,2,1,4,Returning_Visitor,False,True
6900,0.0,0.0,0.0,0.0,0.1,0.0,0.0,May,2,2,3,18,Returning_Visitor,True,False
6901,0.0,0.0,436.0,0.030769231,0.079487179,0.0,0.6,May,1,1,4,2,Returning_Visitor,False,False
6902,0.0,0.0,897.6666667,0.011764706,0.017016807,5.220705882,0.0,May,3,2,2,3,Returning_Visitor,False,True
6903,0.0,0.0,278.75,0.028571429,0.042857143,0.0,0.0,Dec,3,2,1,20,New_Visitor,False,False
6904,91.6,678.0,2101.305092,0.0,0.010049751,48.04390582,0.0,Oct,2,2,3,2,Returning_Visitor,False,True
6905,0.0,0.0,13.0,0.133333333,0.133333333,0.0,0.4,May,2,5,1,3,Returning_Visitor,False,False
6906,152.1,0.0,1474.533333,0.014814815,0.030123457,27.89717093,0.0,Oct,3,3,6,1,Returning_Visitor,True,False
6907,35.3,0.0,20.1,0.0,0.0,40.27815244,0.0,Sep,2,2,1,6,New_Visitor,False,True
6908,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,False,False
6909,30.0,4.0,4376.902655,0.007272727,0.021707552,0.0,0.0,Oct,2,2,2,4,Returning_Visitor,False,False
6910,0.0,0.0,5208.65,0.0,0.01829932,0.0,0.0,Nov,2,2,1,6,Returning_Visitor,False,False
6911,0.0,0.0,809.1666667,0.031578947,0.051578947,0.0,0.6,May,2,2,4,3,Returning_Visitor,False,False
6912,0.0,0.0,504.0833333,0.023529412,0.035294118,36.07906944,0.0,Oct,1,1,9,3,Returning_Visitor,False,True
6913,63.08333333,0.0,3486.370682,0.009364162,0.019687687,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,True
6914,45.0,0.0,96.46666667,0.0,0.018181818,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
6915,0.0,0.0,318.5,0.166666667,0.171428571,0.0,0.0,Dec,3,2,2,1,Returning_Visitor,False,False
6916,0.0,0.0,108.0,0.0,0.05,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,False
6917,0.0,0.0,3658.5,0.016666667,0.05,0.0,0.0,Mar,4,2,9,1,Returning_Visitor,False,False
6918,150.7,0.0,201.6,0.026666667,0.04,0.0,0.0,Oct,1,1,4,2,New_Visitor,False,False
6919,76.0,0.0,1263.333333,0.011764706,0.023529412,60.34235294,0.6,May,2,2,1,3,Returning_Visitor,False,True
6920,18.2,0.0,225.68,0.0,0.003703704,0.0,0.0,Nov,2,10,1,2,Returning_Visitor,False,False
6921,168.1666667,0.0,888.0,0.014285714,0.011428571,0.0,0.0,May,1,1,1,3,Returning_Visitor,True,False
6922,69.125,13.0,6854.604365,0.005701754,0.020960781,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
6923,249.8,722.9,2219.583333,0.0,0.0,0.0,0.0,Nov,2,4,4,2,New_Visitor,False,False
6924,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,1,1,8,8,Returning_Visitor,False,False
6925,296.86,179.5,16093.30941,0.007903295,0.027247449,2.051882078,0.0,June,2,2,1,5,Returning_Visitor,True,False
6926,107.125,0.0,916.0,0.0,0.002857143,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,False
6927,0.0,13.0,4833.925,0.006153846,0.015128205,0.0,0.0,May,2,2,6,4,Returning_Visitor,False,False
6928,0.0,0.0,166.1666667,0.0,0.025,17.541,1.0,May,2,2,2,4,Returning_Visitor,True,True
